index,ad,header,url,location,ad timestamp,lat,long,address,scrape_timestamp,datasource
878,"Relaxing  Professional Massage Therapists  FANTASTIC RELAXING MASSAGE EXPERIENCEPhone:  show contact infoAddress: 6099 BUFORD HIGHWAY STE E NORCROSS GA 30071NEXT TO BURGER KING CROSS STREET JIMMY CARTER      Open Mon-Sun: 9:00am - 11:00pm FREE SHOWER AND HOT STONE SERVICES!!!!Appointment acceptable OR Walk-ins Welcome ________________________________________We provide the best massage services in the town. Friendly  Staffs Our clean, comfortable service room and professional therapists will work for you. Getting rid of your stress! Come and Relax  ________________________________________Full Body Massage Knee MassageCouples MassageDeep /Soft FOUR HANDSHot Stone TherapyBack Walking MassageCouple's MassageThis is the perfect romantic, birthday, or holiday gift for you and your spouse! Two skilled massage therapists attend to you and the person you love.Hot Stone MassageGreat for stress reduction or relief of modest aches and sports pains.Full Body Oil MassageA relaxing systematic stimulation of the soft tissue and muscles. This rhythmic flowing massage style relieves stress and imparts greater feelings of well-being.Four-Hand MassageEnjoy an extraordinary experience from two massage therapists working together on you in harmony using synchronized massage techniques that flow seamlessly over the entire body.Foot Reflexology MassageEnjoy a healthful and stimulating experience for tired feet. Your foot reflexology massage therapist will apply pressure to specific points on your feet to stimulate blissful whole body rejuvenation.",Éù?ã?èÉù?GRAND OPENING!!! FUSHENG MASSAGE SPA (NORCROSS),https://atlanta.craigslist.org/nat/thp/d/grand-opening-fusheng-massage/6421016907.html,"BUFORD,HWY,NORCROSS,GA",12/11/2017 10:05,33.932253,-84.222332,6099 BUFORD HIGHWAY,34:42.1,CL1
879,"I offer a variety of massages to include legs, back, shoulders, swedish and deep-tissue just to name a few  Schedule your appointment today.  show contact info! Men, Women, and Couples Welcome! Outcalls available! BENEFITS OF MASSAGE : Reducing stress, pain and muscle tension.AnxietyDigestive disordersFibromyalgiaHeadachesInsomnia related to stressRelaxing Peaceful Healing and much more. Thanks In Advance!    ",Massage By Bella,https://atlanta.craigslist.org/atl/thp/d/massage-by-bella/6421013716.html,"Where,you,want,me,to,be",12/11/2017 10:02,33.5531,-84.4003,,34:52.6,CL1
880,"Welcome to our new open Massage Spa, we offer:Deep Tissue MassageSwedish Oil MassageFree Table Shower, Free cupping with 1 hour body massageFoot ReflexologyGreat Service & Great Price! Please call:  show contact infoAddress: 2179 Lawrencevile Hwy. Suite L.              Decatur, GA. 30033","Nice Asian Staff Offer Oriental Body&Foot Massage, Free table shower!!",https://atlanta.craigslist.org/atl/thp/d/nice-asian-staff-offer/6421009817.html,"Atlanta,Decatur,Dunwoody,Marietta",12/11/2017 10:00,33.810746,-84.270887,Lawrenceville Hwy. at North Druid Hill.,35:03.1,CL1
881, ,,https://atlanta.craigslist.org/atl/thp/d/pampering-by-dynasty/6420978251.html,, ,,,,35:13.5,CL1
882,"  Welcome to **Spring Massage**@ Lawrenceville  New staff!  show contact info   www.SpringMassageGA  Address: 1430 Five Forks Trickum Rd, Lawrenceville, GA 30044     ~~~    Walk-in-Welcome     ~~~   ===Map===FREE HOTSTONE  with any massage servicesAfter 5 times get 30mins FREE Our massage therapist are licensed therapist with quality techniques! we offer a great Swedish, Deep tissue combination. Also Trigger Point Massage is our SPECIALTY !We are  Professional and Friendly . Easy going with Strong but gentle hands.  Your Satisfaction Is our goal ! Relaxing Your Body and Mind!  Location :Lawrenceville Suwanee Duluth Buford Norcross Snellville Grayson Loganville Lilburn SugarHill Dacula ",*Spring Asian Massage* Amazing Massage Special $10 OFF 10AM-1PM,https://atlanta.craigslist.org/nat/thp/d/spring-asian-massage-amazing/6420970755.html,"Lawrenceville,Buford,Suwanee,Duluth",12/11/2017 9:29,33.920215,-84.015691,1430 five forks trickum rd,35:23.8,CL1
883,"Li Massage offers wonderful Asian massage performed by our nicest and most professional therapists. We are trained in specific techniques to relieve pain and stress in our private VIP rooms or couple rooms with relaxing environment and soft music.You have the option to choose massage therapists as you like.  Now Li Massage is celebrating grand opening:1-Hour Full Body Massage for $50. 2359 Windy Hill Rd SESuite 225Marietta, GA 30067Google Map(I-75 Exit #260, Windy Hill Village Shopping Center, Next to Blue Moon Pizza & AVIS car rental)  show contact info (Call or Text)Therapeutic Massage Types and Price:1. Full body massage 2. Deep tissue massage 3. Swedish massage 4. Couples massage 5. Four-handed massage*Grand opening special: $50/hr. *Free hot stone therapy and free back walking.*Table shower is $10. Free table shower for 2-hour massage and 4-handed massage. We accept Cash, Visa, MC, Amex, Discover.Open 7 days a week 10 AM to 10 PM.Both appointments and walk-ins are welcome.2359 Windy Hill Rd SESuite 225Marietta, GA 30067Google Map(I-75 Exit #260, Windy Hill Village Shopping Center, Next to Blue Moon Pizza & AVIS car rental)  show contact info (Call or Text)We look forward to seeing you soon. ",?¯è?É??É?õ?¯è?É??É?õLi Massage Marietta?¯è?É??É?õ?¯è?É??É?õProfessional Massage,https://atlanta.craigslist.org/atl/thp/d/li-massage/6420970458.html,"Windy,Hill,Rd,SE",12/11/2017 9:29,33.904919,-84.485443,"2359 Windy Hill Rd SE Marietta, GA 30067",35:34.2,CL1
884,"Welcome to Sisi Massage! Grand opening special: $80/2hr. $50/hr.180 Cobb Pkwy SSuite 80Marietta, GA 30060Google Map(I-75 Exit #263 or #265, 1 Min drive to Marietta Trade Center. Next to GNC & Footlocker)  show contact info (Call or Text)Therapeutic Massage Types:1. Full body massage 2. Deep tissue massage 3. Swedish massage 4. Couples massage 5. Four-handed massage*Grand opening special: $80/2hr. $50/hr.*Free hot stone therapy and Free back walking Open 7 days a week 10 AM to 10 PM We accept Cash, Visa, MC, Amex, Discover.Both appointments and walk-ins are welcome.Friendly Asian therapists, comfortable environment, enough parking space, guaranteed.Google Map  show contact info (Call or Text)Look forward to seeing you soon! ",?¯è?É?ù???¯è?É?ù?Ê?¯è?É?ù???¯è?É?ù?ÊGrand Opening Special $80/2Hr@Sisi Massage,https://atlanta.craigslist.org/atl/thp/d/grand-opening-special-80/6420967504.html,"Cobb,Pkwy",12/11/2017 9:26,33.947401,-84.522178,180 Cobb Pkwy S Ste 80,35:44.6,CL1
885,Ultimate Tension Relief Massage Proffesional Massage StudioSpecializing in:Thai MassageLight TouchDeep Tissue Stretching Hot StonesWill Cater the session to meet Your needs.Credit Cards AcceptedAvailable 8 a.m. to 9 p.m. Sun-Sat7 days a weekshow contact infoIf you call or text and I don't I'm in a session and will call you back shortly.,Ultimate Tension Relief Proffesional Location,https://atlanta.craigslist.org/nat/thp/d/ultimate-tension-relief/6420962359.html,Duluth,12/11/2017 9:22,34.012938,-84.149933,Duluth Highway at Satellite blvd,35:54.8,CL1
886,"Hello GUYSMy name is MAV , Latin massage therapist , I am certified My massage include a mix of techniques (ask) , I have my own private studio , shower available Private parking Reasonable RatesFeel free to text me  show contact info",MALE  MASSAGE M4M  BY MAV,https://atlanta.craigslist.org/atl/thp/d/male-massage-m4m-by-mav/6420927391.html,Decatur,12/11/2017 8:49,33.810318,-84.290884,"3431 North Druid Hills rd, Apt Q",36:05.3,CL1
887,"Welcome to my loving, healing Sanctuary... Receive the attention and touch you long for. Feel enveloped by warm love and Pleasure... Magic happens when we listen to and trust our bodies' wisdom, and get out of our thinking heads. Are you ready for a Beautiful, Restorative, Healing journey? Are you ready to feel your body in ways you have not felt it before? I will take you where you need to go... away from the draining stresses of life and work and into a timeless, heart-filled bliss! This work goes deep... I am a Seductive Reiki Master who has mastered the art of intuitive tantric healing. *Respect and integrity are crucial values in my work. Thank you for your respect and Intentionality when you come in for sessions!* * show contact info*. $120/hour.For Women and men. Blessings! I AM NOT AN ESCORT. Zenful Tantric Reiki    ",?¯è???É???¯è?è????¯è?É?õèˇ?¯è?è??®SOOTHING RELAXING BODYWORK ?¯è?É?õèˇ custom,https://atlanta.craigslist.org/sat/thp/d/soothing-relaxing-bodywork/6420925720.html,Riverdale,12/11/2017 8:47,33.5531,-84.4003,,36:15.7,CL1
888,"Hi, I'm Adara Moselle. I am a professional masseuse & energy worker conveniently located in Decatur. Come enjoy a cozy private space, a sincere and thoughtful masseuse, skilled hands and great personality. Awesome service is always guaranteed.Services offered include:Massage - Sweddish, Thai, Lomi Lomi, Deep Tissue, Tantra, Couples & PartiesEnergetics - Pranic Healing, Reiki, Tantric Bodywork, Chakra & Aura CleaningFor more info visit us at www.electrictouch.xyz    ","Relax, Unwind & Lose Track of Time",https://atlanta.craigslist.org/atl/thp/d/relax-unwind-lose-track-of/6420915831.html,Decatur,12/11/2017 8:36,,,,36:25.9,CL1
889,"Welcome to MAY Massage3255 lawrenceville suwanee rd suwanee ga 30024  show contact info  Try our professional and friendly new staff!!!~We pride ourselves in offering a quiet, soothing atmosphere. Located in an excellent area we offer several different massages, including:SwedishDeep Tissue Body massage Couple massage Beautiful & Sweet Asian Staff Are Ready To Give You BEST ServiceWALK-INS WELCOME! ",Éù?GRAND OPENINGÉù?amazing massage$10 off 10AM-1PM,https://atlanta.craigslist.org/atl/thp/d/grand-openingamazing/6420904821.html,"Lawrenceville,Suwanee,lilburn,Buford",12/11/2017 8:22,34.036279,-84.052431,3255 lawrenceville suwanee rd ste k,36:36.3,CL1
890, ,,https://atlanta.craigslist.org/sat/thp/d/leslie-professional/6420888789.html,, ,,,,36:46.6,CL1
891,"Come & Enjoy a Relaxing Session with yours Truly.1hr $80If you are looking for a Professional place & relaxing time this is the right place! I offer many customized sessions for your individual needs that will relieve your pains and relax your body and mind. Warm TowelsClean LinensUncented OilShower Available Open 5 days a week Mon-Friday 9:30am --5:00pm Please Text  show contact info To get a Faster reply. Located in Norcross, off Holcomb bridge and peachtree corners .",Professional office. Come Relax,https://atlanta.craigslist.org/atl/thp/d/professional-office-come-relax/6420885592.html,Norcross,12/11/2017 7:55,33.9381,-84.1972,Holcomb bridge at Atlantic blvd,36:56.9,CL1
892,"clean roomspretty friendly asian and latin staffopen 7 days a week 10:00 am to 8:30 pmLocated 2131 Pleasant Hill Road Suite 145 Duluth, Ga 30096 (behind apple bees and burger king)Exit 104Phone:  show contact info    do NOT contact me with unsolicited services or offers",Massage,https://atlanta.craigslist.org/nat/thp/d/massage/6420883587.html,"google,map",12/11/2017 7:52,33.9845,-84.1529,,37:07.1,CL1
893,"Catering to the elite clientele that likes to indulge the mind, body and soul with a one of a kind, customized, made just for you body work.  show contact info to schedule with Kissy Treat Yourself The perfect ambiance for the perfect body work.Cozy, clean, and comfortable Fayetteville/Riverdale location. ",?¯è?É??É?? Amazing Hands Massage Studio ?¯è?É??É??,https://atlanta.craigslist.org/sat/thp/d/amazing-hands-massage-studio/6420861677.html,Fayetteville,12/11/2017 7:11,33.463757,-84.452033,,37:17.5,CL1
894," Beautiful & Friendly Asian Staff VISIT TODAY Or CALL FOR APPOINTMENT Absolutely Best Deal In Town & Staff !!!  Asian Oriental Deep Tissue Swedish Shiatsu Relaxation  Table Shower & Sauna Also Available  GIVE US A CALL  Open = 7 days $60 for an hourDeep Tissue MassageSwedish Massage4 Hands Massage (by appointment)Foot massage~Special: ^^Free table shower ^^Free hotstone ^^Free Sauna ~Come and Enjoy a therapeutic Chinese Massage~ Zen Massage~ 10450 Medlock Bridge Rd Suite 107 Johns Creek, GA 30097~ Please Call for appointments at  show contact info or Text to schedule your appointment at  show contact info.~Business hours: 10.00AM- 9PM. Last appointment at 8:30pm.10450 Medlock Bridge Rd, 30097    ",ZenSational (Duluth\Johns Creek),https://atlanta.craigslist.org/nat/thp/d/zensational-duluthjohns-creek/6420860247.html,"Medlock,Bridge,Rd",12/11/2017 7:07,34.026,-84.147,10450 Medlock Bridge Rd,37:27.8,CL1
895,"MASSAGE WITH A GREAT TOUCH! INCALLS (gainesville)SE HABLA ESPANOL  show contact infoSEVEN 7 CERO. SEVEN 4 FOUR. 1 ONE 6 NINEGreat with hands! Private location includes table, sheets, lotions/oils and shower for your comfort.I have a location in OAKWOOD,( shower available if you need it)SHOWERS & BEVERAGES AVAILABLE IN A CLEAN AND SAFE ENVIRONMENT.*8AM-10PM 7 DAYS A WEEKCALL OR TEXT TO BOOK YOUR APPOINTMENT.Most of the time when I'm not answering my phone calls is because I'm busy massaging.* I do prefer texts, but you can call either! if i don't answer , leave a textmessage please :)Rates for INCALLS:30min. $4060min. $6090min. $100TIP is NOT INCLUDED***CASH ONLY***    ",ARE YOU LOOKING FOR A VERY NICE AND SPECIAL MASSAGE,https://atlanta.craigslist.org/atl/thp/d/are-you-looking-for-very-nice/6420853880.html,,12/11/2017 6:53,,,,37:38.0,CL1
896,"I am a world-class male massage therapist born in Japan and living in the United States for the past 25 years. I am skilled in numerous techniques and therapies, including Shiatsu, Swedish, Neuromuscular, Myoskeletal Alignment, Trigger Point, Thai Stretching and Sports Massage, as well as spa body-scrub treatments (shower available). I am located just inside the perimeter less than a mile from I-285 and Chamblee-Dunwoody.PRICESMassage (Swedish, Relaxation, Light Massage)* 1-hour massage: $70* 90-minute massage: $100Massage + Spa Treatment (Body Scrub, Seaweed Wrap, Mud Wrap, Aroma Therapy Wrap)* 1-hour massage + 30-minute spa treatment: $110* 90-minute massage + 20-minute spa treatment: $140Specialty Massages (Shiatsu, Deep Tissue, Neuromuscular, Sports, Thai Stretching, Maternity/Pregnancy Massage)* 1-hour specialty massage: $75* 90-minute sports massage: $110Foot Massage (Reflexology)* 30-minute foot massage: $40* 1-hour foot massage: $70Quick Service* 40-minute massage + 20-minute spa treatment: $100All massage/treatment appointments include hot-towel service and small bottle of water. Shower available.Hours:Monday - Friday 10 am - 6 pm (last appointment starts at 5)Saturday 10 am - 7 pm (last appointment starts at 6)Sunday closed (special appointments can be made with advance notice)Weekday and Saturday appointments fill early, so whenever possible, please book 24 hours in advance or at least by early morning for a same-day session.Get relaxed and rejuvenate yourself! Call or text:  show contact info",World-Class Male Licensed Massage Therapist (North Atlanta (itp),https://atlanta.craigslist.org/atl/thp/d/world-class-male-licensed/6420849364.html,Chamblee,12/11/2017 6:40,,,,37:48.3,CL1
897,"CONNECT, HEAL, GROW, and BALANCE USING ENERGYDo you need to reconnect in your relationships?Are you experiencing physical, emotional or mental intimacy issues?Are you disabled or experiencing obstacles and want MORE options?If you answered yes to these questions TW!E - Totally Intimate may have your solution.What is Sacred Intimacy?Sacred intimacy is a joint exploration of healing, celebration and intimacy whose goal is to create a greater wholeness. Sessions are typically uniquely crafted by the Coach/Facilitator and client according to the client's own goals, desires and need. Sacred Intimacy Coaching Sessions - 60| 60 minute individual100 | 90 minute couples session --Hindu and Taoist philosophies and breathwork--What is Energy Regulation?Energy regulation is a treatment that is done to promote healing of the energetic body that exists in all of us. This energetic body exists simultaneously with our physical body, with each having a direct effect on the other. Therefore, energy healing sessions may help us mentally and spiritually, as well as physically. Energy Regulation* Sessions - 60 | 60 minute100 | 90 minute*Fire Cupping *Reflexology *Light Touch *Reiki Energy *Transformative Energy Totally Wow! Entertainment featuring Totally Intimate offers:Intimacy CoachingEnergy Regulation SessionsandSexual Obstacle Treatments and Exercisesincluding: Cuddling Sessions Touch Treatment   Chakra Balancing~ Jamila Aisha - AKA Coach MimiTotally Wow! Entertainmentput the WOW! into your love life    ",É??É??Sacred Intimacy Coaching and Energy RegulationÉ??É??,https://atlanta.craigslist.org/atl/thp/d/sacred-intimacy-coaching-and/6420846336.html,Marietta,12/11/2017 6:32,33.9382,-84.5403,Windy HIll at South Cobb,37:58.8,CL1
